ID, NRGDock Score,smiles,idnumber,Type
PV-006818594590,-2514753.0,N#CC1=CC=C2N=C(CNC(=O)C3=CC=C(OC4=CC=C(F)C=C4)N=C3)NC2=C1,PV-006818594590,S
PV-008535015816,-2514259.5,CC1=C(NC(=O)C2=CC=C(SCC3=CC=CC=C3)C=N2)C(=O)N2C=CC=CC2=N1,PV-008535015816,M
PV-007990437349,-2512528.25,COC1=CC(C)=CC=C1CN1C(=O)NC2=CC(OCC3=CC=CC=C3)=CC=C2C1=O,PV-007990437349,M
Z1545368735,-2512166.75,O=C(CNC(=O)C1=NC=CC=C1O)NC(C1=CC=CC=C1)C1=CC=C(OC(F)F)C=C1,Z1545368735,S
Z1352062773,-2512091.25,O=C(COC1=CC=CC(OC2=CC=CC=N2)=C1)OCC1=CC=C(N2C=CN=C2)N=C1,Z1352062773,S
Z7593958773,-2511892.5,CN1C(C(=O)NC2=CC=C3C=CN=CC3=C2)=CC=C1C(=O)C1=CC=CC=C1F,Z7593958773,M
PV-007127365245,-2509663.0,O=C(NCC1=CC=C(O)C(F)=C1F)NC1=CC=C(N2N=NC3=CC=CC=C32)C=C1,PV-007127365245,S
PV-004245234040,-2506562.25,O=C(NC1=CC(C2=NN=NN2)=CC=C1F)C1=CC=NC=C1OC1=CC=C(F)C=C1,PV-004245234040,M
PV-007579051062,-2504465.25,O=C(OCC1=CC=CC=C1)C(F)(F)C1=CC=CC(C2=CC=CC3=C2NC(=O)N3)=N1,PV-007579051062,S
PV-004246457694,-2504282.25,O=C(CC1=CC2=CN=CN2C=C1)NCC1=CC(OC2=CC=C(F)C(F)=C2)=CC=N1,PV-004246457694,M
PV-007225588799,-2503224.0,NCC1=CC=CC=C1C1=CC=CC(C(=O)NC2=CC=CC3=C2NC(=O)C=C3)=C1,PV-007225588799,M
Z7573709792,-2499461.25,O=C(NC1=C(F)C(C2=CC=NC=C2)=CC=C1)C1=NC(C2=CC=CC=C2)=NO1,Z7573709792,M
Z1731053869,-2499076.5,O=C(NCC1=NOC(COC2=CC=CC=C2F)=C1)NC1=CC=CC=C1CN1C=CC=N1,Z1731053869,S
Z7600630164,-2498354.5,N#CC1=CC(C2=NN=C(NC(=O)C3=CC4=CC=C(F)C(F)=C4N=C3)S2)=CC=C1,Z7600630164,M
PV-005894676875,-2498030.5,CN1N=C(CC2=CC=CC=C2)C=C1NC(=O)C1=CC=C(C2=CN=CN=C2)C=C1F,PV-005894676875,M
PV-009932599841,-2497995.75,N#CC1=CC=NC(N(CC2=CC=C(F)C=C2F)C(=O)C2=CNC3=CC=CN=C23)=C1,PV-009932599841,S
PV-009952971960,-2496836.75,NC(=O)C1=CC2=CC=CC(NC(=O)C3=CC(C4=CC=CC=N4)=CC(F)=C3)=C2N1,PV-009952971960,M
PV-009499914435,-2495775.0,N#CC1=CC(C2=CC=CC(NC(=O)C3=COC(CN4C=CC=N4)=C3)=N2)=CC(F)=C1,PV-009499914435,S
Z7689889478,-2495524.75,CC1=C(NC(=O)C2=NOC(C3=CC=C(C#N)C=C3F)=C2)C=CC2=NC(O)=CC=C12,Z7689889478,M
PV-007461030223,-2494867.0,O=C(NC1=CC=C2C(=O)NC=NC2=C1)C1=CC(C2=CC=CC=C2C(F)(F)F)=NN1,PV-007461030223,S
PV-007016900214,-2494140.75,CN1N=C(C(=O)NCC2=CC(C3=CC(O)=CC=C3)=CC=C2)C(=O)C2=CC=CC=C21,PV-007016900214,M
PV-007704505323,-2494103.25,CC1=CC(OCC2=CC(C#N)=CC=C2F)=CC=C1NC(=O)C1=NC2=NC=CN2C=C1,PV-007704505323,S
PV-009824332154,-2492819.25,CN(CC1=CC=CNC1=O)C(=O)C1=CC=CC=C1C1=CC=C(CN2C=CN=C2)C=C1,PV-009824332154,M
Z5278820896,-2489857.0,CN1C(=O)NC2=CC(C(=O)NC3=CC=CC(Cl)=C3SC3=CC=CC=N3)=CC=C2C1=O,Z5278820896,S
PV-005770217794,-2489477.75,N#CCN1C=C(NC(=O)C2=CC=C3N=C(C4=CC=C(F)C=C4)NC3=C2)C=CC1=O,PV-005770217794,S
PV-008005866627,-2724273.0,O=C(NCC1=CC=C(C2=CNC(=O)C=C2)C=C1)C1=CC(C2=CC=CC=C2)=NC(O)=C1,PV-008005866627,M
PV-008056421939,-2695446.0,O=C(NCC1=CC=C(C2=CNC(=O)C=C2)C=C1)C1=CC=C(C2=CN=CN=C2)C=C1F,PV-008056421939,M
Z1443005937,-2674764.25,COC1=CC=CC(CC(NC(=O)C2=CC=CC(N3N=CC(C#N)=C3N)=C2)C2=CC=CC=C2)=C1,Z1443005937,M
Z5278776686,-2671085.25,CN1C(=O)NC2=CC(C(=O)N(CC(N)=O)CC3=CC=CC(OC4=CC=CC=C4)=C3)=CC=C2C1=O,Z5278776686,S
Z5278939972,-2664429.0,CC1=C(NC(=O)C2=CC=C3C(=O)N(C)C(=O)NC3=C2)C=CC=C1C(=O)NC1=CC=CC=C1,Z5278939972,S
Z1784225646,-2636118.5,O=C(NC(C1=CC=CC(C(F)(F)F)=C1)C1=NN=CN1)C1=NN(C2=CC=CC=C2F)C=C1O,Z1784225646,S
PV-009452776798,-2617374.5,N#CC1=CC=CC=C1COC1=CC=C(C(=O)NC2=CC(=O)NC3=CN=CC=C23)C=C1,PV-009452776798,S
Z1390781885,-2610986.25,O=C(COC1=CC=CC(OC2=CC=CC=N2)=C1)NCC1=CC=NN1CCC1=CC=CC=C1,Z1390781885,M
PV-006848601362,-2601690.25,O=C(NC1=CC(C2=CC=C(F)C=C2F)=CC=C1)C1=CC=C(N2N=NNC2=O)C=C1,PV-006848601362,S
PV-007491325525,-2597330.0,O=C(NCC1=NN=C(CC2=CC=C(F)C=C2)N1)C1=CC=C(O)C=C1C1=CC=CC=C1,PV-007491325525,M
PV-009312625272,-2595408.0,O=C(CC1=CC=C(O)C2=CC=CC=C12)NC1=CC(NC(=O)C2=CN=CN=C2)=CC=C1,PV-009312625272,M
PV-007801349591,-2592776.75,N#CC1=CC(COC(=O)C2=CC=C3NC(=O)N(CC4=CC=CC=C4)C3=C2)=CC=C1F,PV-007801349591,S
Z7575728510,-2590937.0,O=C(NC1=CN(C2=CC=CC=C2)C(=O)C=C1)C1=CC(O)=NN1C1=CC=CC=C1F,Z7575728510,S
Z1444624734,-2587534.75,COC1=CC=CC(CC(NC(=O)NCCN2N=CC3=CC=CC=C3C2=O)C2=CC=CC=C2)=C1,Z1444624734,S
PV-005792602211,-2585399.75,O=C1C2=C(C=C(F)C(F)=C2)C(C2=CC=CC=C2)=NN1C1=C(F)C(CO)=CC=N1,PV-005792602211,M
PV-004941765180,-2584716.5,O=C(NCC1=CC=C(C2=CNC(=O)C=C2)C=C1)C1=C(F)N(C2=CC=CC=C2)N=C1,PV-004941765180,M
PV-004458887518,-2582523.75,COC1=CC=C(F)C=C1C1=CN=CC(COC2=CC=C(N3C=CNC3=O)C=C2)=C1,PV-004458887518,M
PV-006866100105,-2579957.5,O=C(CC1=CC=C(N2C=CC=N2)C=C1)NC1=NC(C2=CC(F)=CC(F)=C2)=CC=N1,PV-006866100105,S
PV-008353257466,-2578867.25,CN1C=CC(C(NC(=O)C2=CC(C3=CC=CC=C3F)=CN=C2O)C2=CC=CC=C2)=N1,PV-008353257466,M
PV-007515106633,-2576839.25,CC1=CC=NN=C1C(=O)NC1=CC=CC(NC(=O)C2=CC3=CC(F)=CC=C3C=N2)=C1,PV-007515106633,M
Z4493295271,-2575449.25,COC1=CC=C(NC(=O)[C@@H](C)NC(=O)C2=CC=C(C3=CC=CC=C3C3=NNN=N3)C=C2)C=C1,Z4493295271,M
PV-009321392456,-2575057.0,N#CC1=C(NC(=O)C(F)(F)/C=C/C2=CC=CC=C2)C=CN(C2=CC=CC=C2)C1=O,PV-009321392456,M
PV-008406908562,-2574554.0,NC1=CC(C(=O)NC2=CC(F)=C(N3C=CN=C3)C(F)=C2)=NN1C1=CC=C(F)C=C1,PV-008406908562,S
PV-009158989033,-2573733.25,N#CC1=C(NC(=O)NCC2=CC=C(C3=CNC(=O)C=C3)C=C2)C2=CC=CC=C2N=C1,PV-009158989033,M
PV-006724161626,-2571397.0,N#CC1=CC(C2=CC=CC=C2)=CC(NC(=O)CNC(=O)C2=CC=C(F)C=C2F)=C1,PV-006724161626,M
PV-008549874131,-2569317.25,CC1=CC=C(C(O)C2=CC=CC=N2)C=C1NC(=O)C1=CN(C2=CC(O)=CC=C2)N=C1,PV-008549874131,M
PV-007243617011,-2568042.0,O=C(NC1=CC=CN(C2=CC=CC=C2)C1=O)C1=CC=CC2=CC(O)=CC=C12,PV-007243617011,M
PV-007438352093,-2565875.25,CC1=NC2=C(C3=CC=C(COC(=O)C4=CC=CC=C4O)C=C3)C=CC=C2C(=O)N1C,PV-007438352093,S
PV-007344954102,-2564722.75,O=C(NC(CC1=CC=CC=C1)C1=CC=NC=C1)C1=NN(C2=CC=CC=C2)C(=O)C=C1,PV-007344954102,S
PV-002147774493,-2562501.0,CC1=CC(NC(=O)C2=CC(F)=C(F)C=C2C(=O)C2=CC=CC=C2)=CC(C(N)=O)=C1,PV-002147774493,S
PV-008303639954,-2562493.25,CN1C=NC=C1C1=CC(F)=CC=C1C(=O)NC1=CC=CN(C2=CC=CC=C2)C1=O,PV-008303639954,M
PV-006662541138,-2561130.75,O=C(NC1=CC=C2N=CN(C3=CC=CC=C3)C(=O)C2=C1)C(F)(F)C1=CC=CN=C1,PV-006662541138,M
Z4985552369,-2557061.75,CN1N=CC=C1C1=C(C(=O)NC2=CC=CC(C3=CC=CC=C3OC(F)(F)F)=C2)N=NN1,Z4985552369,M
PV-004268487257,-2555530.0,O=C(NC1=CC=C(C2=CNC(=O)N2)C=C1)C1=CC=CN=C1NC1=CC=CC=C1F,PV-004268487257,S
Z1161341455,-2553054.0,CCN1N=C(C(=O)NCC2=CC(OC3=CC=CC(F)=C3)=CC=N2)C2=CC=CC=C2C1=O,Z1161341455,S
Z1333201348,-2552873.25,O=C1NC2=CC=CC=C2C(=O)N1CC1=CC(OC2=CC=C(F)C(F)=C2)=CC=N1,Z1333201348,S
PV-007143830011,-2549639.75,O=C(NC1=CC=CC=C1C1=CNC=N1)C1=CN(C2=CC=CC=C2F)C(=O)C=C1,PV-007143830011,M
PV-007682160420,-2547777.25,NC1=C(C(=O)NCC2=CC=C(C3=CNC(=O)C=C3)C=C2)C=NN1CC1=CC=CC=C1,PV-007682160420,M
PV-008630723351,-2545174.5,COC(=O)C1=CC=CC2=C1C=NN(CC1=CC=CC=C1OCC1=CC=CC=C1)C2=O,PV-008630723351,M
PV-007850558637,-2544523.5,COC1=C(C(=O)NCC2=CC=C(C3=CC=C4C=CC=CC4=C3)C=C2)NC(=O)NC1=O,PV-007850558637,S
PV-007873221098,-2544314.0,O=C(CC1=CC=CN=C1)NC1=CC=C(C(=O)NCC2=CNC3=CC=C(F)C=C23)C=C1,PV-007873221098,S
Z1273867081,-2543121.0,CC1=CC(CNC(=O)C2=CN(CC3=CC=CN=C3)N=N2)=CC=C1OC1=CC=C(F)C=C1,Z1273867081,M
PV-007085892128,-2543065.25,CN1C=CC(=O)C2=CC(NC(=O)C3=CC=C(OCC4=CC=CC=C4)N=C3)=CC=C21,PV-007085892128,S
Z1900947472,-2542730.75,CCC1=C(C(=O)NCC2=CC=CC(C3=CC=CN=C3)=C2)N=NN1CC1=CC=C(F)C=C1,Z1900947472,S
PV-008109287748,-2541435.5,NCC(NC(=O)C1=CN(C2=CC=CC=C2)N=C1C1=CC=NC=C1)C1=CC=CC=C1F,PV-008109287748,M
Z2207745930,-2536700.75,CC1=C(C(=O)NCC2=CC=C(C3=CC=CC=C3)C=C2F)C=NC2=C1C(=O)N(C)C(=O)N2C,Z2207745930,S
PV-004455189318,-2535269.0,O=C(NC1=CN(C2=CC=CC=N2)N=C1)C1=CC=C(OC2=CC=C(F)C=C2)C=N1,PV-004455189318,S
PV-008333886559,-2533414.75,COC1=CC=C(C(=O)NC2=NN(C3=CC=C(F)C=C3)N=C2)C=C1C1=CC=CC=N1,PV-008333886559,M
PV-008160604029,-2532293.25,O=C(NC1=CC=C(N2C=CC(=O)N2)C(F)=C1)C1=CN(C2=C(F)C=CC=C2F)N=N1,PV-008160604029,S
PV-007372346442,-2531429.5,O=C(NC1=CC=CN(C2=CC=CC=C2)C1=O)C1=NOC(COC2=CC=CC=C2)=C1,PV-007372346442,M
PV-008563811428,-2530934.25,O=C(CCC1=CC2=CC=CC=C2NC1=O)NC1=CN(C2=CC=CC=C2)C(=O)C=C1,PV-008563811428,S
Z1222691634,-2530870.5,N#CC1=CN(CCNC(=O)C2=CC=C(C=CC3=CC=C4C=CC=CC4=N3)C=C2)N=C1,Z1222691634,M
PV-005024163351,-2528574.5,O=C(NC1=CC=C(OC2=CC=CC=C2)N=C1)C1=C(F)C=C(C2=NNN=N2)C=C1F,PV-005024163351,M
PV-008573990645,-2526670.0,COC1=CC=CC2=C1NC(C(=O)NC1=CC=C(NC(=O)C3=CC(O)=CC=C3)N=C1)=C2,PV-008573990645,S
Z2182618232,-2525356.75,O=C(NCC1=CC=CC(C(=O)OCC2=CC=CC=C2)=C1)NCC1=CC=C2C=CNC2=N1,Z2182618232,M
Z2743743295,-2521562.25,CN1C(=O)OC2=CC(CNC3=CC=CC(CS(=O)(=O)C4=CC=C(F)C=C4F)=C3)=CC=C21,Z2743743295,M
PV-008901444033,-2521561.5,O=C(N[C@@H](CCO)C1=CC=C(C2=CC=CC=C2)C=C1)C1=CC2=CC=NC=C2C(O)=N1,PV-008901444033,M
PV-007246435451,-2519109.0,CC1=CC=C(N2NC(C(=O)NC3=CN(C4=CC=CC=C4)C(=O)C=C3)=CC2=O)C=C1C,PV-007246435451,S
Z1335904972,-2518148.0,CCNC(=O)CC1=CC=C(NC(=O)NCC2=CC(OC3=CC=C(F)C(F)=C3)=CC=N2)C=C1,Z1335904972,S
Z2219914543,-2518118.25,O=C(NCC1=CC=CC=C1NS(=O)(=O)C1=CC=CC=C1)C1=CC=NC(C2=NNC=C2)=C1,Z2219914543,S
PV-007387657960,-2515654.75,N#CC1=CC(OC2=CC=C(NC(=O)NCC3=CN4C=C(F)C=CC4=N3)C=N2)=CC=C1,PV-007387657960,S
PV-007376549111,-2515559.75,O=C(NCC1=NOC(C2=CC(F)=CC=C2)=N1)C1=NOC=C1C1=CC=C(F)C=C1F,PV-007376549111,M
PV-007880026251,-2515540.25,CC1=CC=C(CN2C=CC=C(NC(=O)C3=NC=C(C4=CC=CC=C4)N3C)C2=O)C=C1,PV-007880026251,M
PV-009429379959,-2515422.25,CC1=NNC(=O)C2=C(NC(=O)C3=CC=C(OC4=CC=C(F)C=C4)C=N3)C=CC=C12,PV-009429379959,S
PV-008436693863,-2511466.5,O=C(NC1=CN(C2=CC=CC=C2)C(=O)C=C1)C1=CN(C2=CC(Cl)=CC=C2)C=N1,PV-008436693863,S
PV-008622297842,-2510216.0,O=C1C=CC=CN1CC1=CC=C(C2=CC=CC=C2N2N=NN=C2C(F)(F)F)C=C1,PV-008622297842,S
PV-009590947435,-2506389.0,O=C(NCC1=NNC(C2=CC=CC=C2)=C1)NC1=CC=CN(C2=CC=CC=C2)C1=O,PV-009590947435,M
PV-004498146334,-2505083.75,CN1N=C(C(=O)COC(=O)C2=CC(C3=CC(F)=CC=C3)=CN=C2)C2=CC=CC=C21,PV-004498146334,S
PV-009998189249,-2504575.5,CNC(=O)C1=CC=C(C(=O)NC2=CC=NN2CC2=CC=CC3=CC=CC=C23)C=C1F,PV-009998189249,S
PV-008340031676,-2504464.5,CN1C=C(COC(=O)C2=CC3=C(NC(=O)C=C3)C(F)=C2)C(C2=CC=C(C#N)C=C2)=N1,PV-008340031676,M
PV-007847418924,-2504449.0,O=C(NC1=CN(C2=CC=CC=C2)C(=O)C=C1)C1=C(C2=CC=CC=C2)N(CCO)N=C1,PV-007847418924,S
PV-004681783494,-2503678.75,O=C(NC1=CC=CC(N2N=NNC2=O)=C1)C1=CC=C(C2=CC=CC=C2)C=C1F,PV-004681783494,S
PV-009192862049,-2502766.25,N#CC1=CC=C(CN(C(=O)C2=CC=NN2C2=CC=NC=C2)C2=CC=CC=C2)C=C1,PV-009192862049,S
PV-008634091405,-2502489.5,O=C(NCC1=CC=C(OC2=CC=CN=C2)C(F)=C1)C1=CC(O)=NC2=CN=CC=C12,PV-008634091405,M
PV-008133089399,-2501705.5,NC(=O)C(NC(=O)C1=CN=CN1C1=CC=C(F)C=C1)C1=CC=C2C=CC=CC2=C1,PV-008133089399,S
PV-006769845553,-2499594.5,O=C(OCC1=CC=C(OCC2=CC=CC=C2)N=C1)C1=CC=C2C=NNC(=O)C2=C1,PV-006769845553,S
PV-009890675765,-2499127.0,O=C(NC1=CC=C(OCC2=CC=CC=N2)N=C1)C1=CC(=O)N(C2=CC=CC=C2)N1,PV-009890675765,S
PV-004774190944,-2498564.25,O=C(NCC1=CC=CC(C2=CC=CO2)=C1)C1=NN(C2=CC=C(F)C=C2)C=C1O,PV-004774190944,S
PV-009078088402,-2498205.25,O=C(NC1=CC=C(C2=CNC(=O)N2)C=C1)NC1=CC(F)=C(N2C=CN=C2)C(F)=C1,PV-009078088402,M
PV-008276852381,-2497648.5,O=C(NCCC1=CNC2=CC(F)=CC(F)=C12)C1=NN(C2=CC=CC(F)=C2)C=C1O,PV-008276852381,M
Z4493391861,-2497626.5,"CCOC(=O)[C@@]1(F)CN(C(=O)C2=CC=C(C3=CC=CC=C3C#N)C=C2)C[C@@H]1C1=CC=CN=C1 |&1:5,26|",Z4493391861,S
Z7589852823,-2497575.25,CC(=O)NC1=CC=C(OC2=CC=C(C(=O)NC3=CC=CC4=CN=NC=C34)C=C2)N=C1,Z7589852823,M
PV-009360255495,-2497431.0,COC1=CC(C(=O)NC2=C(C#N)C(=O)N(C3=CC=CC=C3)C=C2)=C2OC=CC2=C1,PV-009360255495,M
Z1960282773,-2497335.75,O=C(CCC1=CN=CC=N1)OCC(=O)C1=C(C2=CC=C(F)C=C2)NC2=CC=CC=C12,Z1960282773,S
PV-005453052945,-2496540.5,O=C(OCC1=NC=NN1C1=CC=CC=C1)C1=CC(C2=CC=CC=N2)=CC(F)=C1,PV-005453052945,M
PV-007566316095,-2495302.5,CN(C(=O)C1=CC=C(C2=CC=NN2C)C=C1)C1=NC=C(OCC2=CC=CC=C2)C=N1,PV-007566316095,M
PV-008383763947,-2495012.5,N#CC1=CN2C(C(=O)NC(C(=O)CC3=CC=CC=C3)C3=CC=CC=C3)=CN=C2C=C1,PV-008383763947,M
PV-008500823156,-2494009.0,CN1C=CC2=C(C(=O)NCC3=CC=C(NC(=O)C4=CC=CC=C4O)C=C3)C=CN=C21,PV-008500823156,S
PV-008779769250,-2492975.5,CC1=CC2=CC(CNC(=O)C3=CC=C(N(C)C4=CC=CC=C4)N=C3)=CC=C2NC1=O,PV-008779769250,M
PV-008414106844,-2492767.25,O=C(NCC1=CC=C(NC(=O)C2=CC=CN=C2)C=C1)C1=CC=C2C=NNC(=O)C2=C1,PV-008414106844,S
PV-005969933539,-2492631.5,O=C(NCC1=CC=C(COC2=CC(F)=CC=C2)C=C1)C1=CC2=C(NN=N2)C(F)=C1,PV-005969933539,M
PV-005883617579,-2492495.0,O=C(NC1=CC=C(N2C=CC=CC2=O)C=C1F)C1=NC2=CN=CC=C2C(Cl)=C1,PV-005883617579,S
Z2220161650,-2492066.0,CN(CC1=CC=CC(NS(=O)(=O)C2=CC=CC=C2)=C1)C(=O)C1=CC=NC(C2=NNC=C2)=C1,Z2220161650,S
PV-009016967667,-2491244.25,CCC1=NC2=CC(F)=CC=C2C=C1C(=O)NC1=CC(=O)N(C2=CC=CC=C2)N=C1,PV-009016967667,S
PV-010037893116,-2489262.5,O=C(NC1=CC=C(C2=NC=CN2)C=C1)NC1=CC(=O)N(C2=CC=CC=C2)C=C1,PV-010037893116,M
Z7751352078,-2489223.75,O=C1CN(C(=O)C(F)(F)C2=NC=CC=C2F)C2=CC=CC=C2N1C1=CC=CC=C1,Z7751352078,M
PV-008270508972,-2487341.75,CC1=NN(C2=CC=CC=C2CNC(=O)C2=NOC(C3=CC=C(C#N)C=C3F)=C2)C=C1,PV-008270508972,M
PV-008080486479,-2486673.75,CC1=C(CC(=O)NCC2=CC=C(C3=CC=C4C=CC=CC4=C3)C=C2)C(=O)NC(N)=N1,PV-008080486479,S
Z1735032112,-2486654.25,CN1C=C(CCNC(=O)NCC2=NOC(COC3=CC=CC=C3F)=C2)C2=CC=C(F)C=C21,Z1735032112,M
PV-006803320500,-2486561.75,O=C(C1=C(F)C(O)=C(F)C=C1)N1CC(=O)N(C2=CC=CC=C2)C2=CC=CC=C21,PV-006803320500,S
PV-009553125022,-2784242.0,O=C(NC1=NC(O)=CC=C1C1=CC=CC=C1)C1=CN(C2=CC(F)=CC=C2)C(=O)C=C1,PV-009553125022,M
Z1952793669,-2778834.75,CC1=NC2=CC=CC=C2N(CCNC(=O)C2=CC(F)=C(F)C=C2C(=O)C2=CC=CC=C2)C1=O,Z1952793669,S
PV-008785898278,-2685182.25,O=C(NCC1=CC=C(C2=CNC(=O)C=C2)C=C1)C1=CN(C2=CC=CC=C2)C(=O)C=C1,PV-008785898278,M
PV-006872913128,-2658791.5,O=C(C1=CC=CC=C1)C1=CC(NC(=O)C2=C(F)C3=C(C=C2)NC(=O)N3)=CC=C1F,PV-006872913128,M
PV-008641826874,-2649879.0,O=C(NC1=CC=CC=C1OCC1=CC=CN=C1)C1=CC(=O)N(C2=CC=CC=C2)N=C1,PV-008641826874,M
PV-007481341970,-2644695.0,O=C(NC1=CC=CC(NC(=O)C2=CC3=CN=CC=C3C=C2F)=C1)C1=CNC(=O)C=C1,PV-007481341970,M
Z1490441431,-2638221.5,CC1=C(C(=O)NC2=CC=C(C(=O)NCC3=CC=CC(C4=CC=CC=N4)=C3)C(O)=C2)C=NO1,Z1490441431,S
PV-008012749735,-2638122.5,CC1=NC(NC(=O)C2=NN(C3=CC=C(F)C=C3)C=CC2=O)=NC=C1C1=CC=CC=C1,PV-008012749735,S
Z1972080094,-2629775.5,CN1C=C(C(=O)N(CC(N)=O)CC2=CC=C(C3=CC=CC=C3)C=C2)C2=CC(F)=CC=C21,Z1972080094,S
Z1334417905,-2629560.0,CC1=CC=CC(N2C=C(C(=O)NCC3=CC(OC4=CC=C(F)C(F)=C4)=CC=N3)N=N2)=C1,Z1334417905,S
PV-009843441128,-2628869.5,CN1C=CC(=O)C2=CC(NC(=O)C3=CC=C(OC4=CC=C(C#N)C=N4)C=C3)=CC=C21,PV-009843441128,S
PV-009505794133,-2618262.75,O=C(NC1=NN(C2=CC(F)=CC(F)=C2)C=N1)C1=CC=C(C2=CC=CN=C2)C=C1,PV-009505794133,M
PV-008405185800,-2613055.25,O=C(NCC1=CC=C(C2=CNC(=O)C=C2)C=C1)C1=CC=CN=C1OC1=CC=CN=C1,PV-008405185800,M
PV-008495298657,-2604210.75,O=C(O)C1=CC=C(C2=CC=CC(CNC(=O)C3=CC=C4C(=O)C=CNC4=C3)=C2)C=C1,PV-008495298657,M
Z5016949494,-2602781.75,NC(=O)C1=CC(CNC(=O)CCC2=NC(C3=CC=CC=C3)=C(C3=CC=CC=C3)O2)=CC=N1,Z5016949494,M
PV-009663263924,-2595516.5,N#CC1=CC=CC=C1C1=CC=C(C(=O)NC2=NN=NN2CC2=CC=C(F)C=C2)C=C1,PV-009663263924,S
PV-004708351048,-2584399.0,NC1=CC(C(=O)NC2=CC(C3=CC=C(O)N=C3)=CC=C2)=NN1C1=CC=C(F)C=C1,PV-004708351048,M
PV-009564173070,-2583241.75,O=C(NCC1=CC=C(C2=CNC(=O)C=C2)C=C1)NC1=NC=NC=C1C1=CC=CC=C1,PV-009564173070,M
PV-002143032533,-2580148.0,O=C(NCC1=CC=C2C=CC=NC2=C1)C1=CC=C(NC(=O)C2=CNC(=O)C=C2)C=C1,PV-002143032533,M
Z1585054230,-2579593.75,CN1C=CC(C(NC(=O)C2=CC=C(CNC(=O)C3=CC=CS3)C=C2)C2=CC=C(F)C=C2)=N1,Z1585054230,S
Z1731398581,-2578702.25,O=C(NC1=CC=CC=C1)C1=CC=C(NCC2=NOC(COC3=CC=CC=C3F)=C2)N=N1,Z1731398581,S
PV-004339929411,-2577916.25,O=C(NCC1=CC=C(C2=CNC(=O)C=C2)C=C1)C1=CC=C(CC2=CC=CC=C2)N1,PV-004339929411,M
Z7722601401,-2576675.75,O=C(NCC1=CC=C2C=CC(=O)NC2=N1)C1=CC=CC=C1OC1=CC=C(F)C=C1,Z7722601401,M
PV-006379321026,-2574950.25,O=C(NC1=CN=CC=C1OCC1=CC=CC=C1)C1=CC2=C(NC(=O)C=C2)C(F)=C1,PV-006379321026,M
PV-008239555929,-2570478.0,CC1=C(NC(=O)C2=CN=CC3=C2C=CNC3=O)C=CC=C1C(=O)NC1=CC=CC=C1,PV-008239555929,M
Z1929582904,-2567645.75,O=C(NC1=C(C(F)F)N(C2=CC=NC=C2)N=C1)C1=NOC(COC2=CC=CC=C2F)=C1,Z1929582904,S
PV-009956639505,-2563677.25,O=C(NC1=CC=C2C(=O)NC(=O)NC2=N1)C1=CC=C(OC2=CC=CC=C2F)C=C1,PV-009956639505,M
Z1576396986,-2555435.75,O=C(COC1=CC=CC(OC2=CC=CC=N2)=C1)NC1CC(=O)N(C2=C(F)C=CC=C2F)C1,Z1576396986,S
Z7689830638,-2553577.5,O=C(NC1=CC(C2=CC=NC=C2)=CNC1=O)C1=CC2=CC=CC=C2N=C1C(F)F,Z7689830638,M
Z1275683963,-2552005.25,CN1C=CN=C1CC(NC(=O)COC1=CC=CC(OC2=CC=CC=N2)=C1)C1=CC=CC=C1,Z1275683963,S
PV-002309701908,-2551299.5,O=C(NC1=CN=C(C2=CC(F)=CC=C2)N=C1)C1=CC=CN=C1C1=CC=NC=C1,PV-002309701908,M
PV-010061955853,-2551010.5,O=C(NC1=NC2=CC=C(OC(F)(F)F)C=C2C=C1)C1=CC(=O)N2C=CC=CC2=N1,PV-010061955853,M
Z1274201630,-2550329.5,O=C(CCC1=NN=CN1C1=CC=CC=C1)NCC1=CC(OC2=CC(F)=CC=C2)=CC=N1,Z1274201630,S
PV-008440905680,-2548037.25,CC1=CC=C(OCC2=CC=CC(C(=O)NC3=CC=C(C4=CNC(=O)N4)C=C3)=C2)C=N1,PV-008440905680,S
PV-009541856743,-2547613.75,O=C(CC1=CC=CC(OC2=CC=CC=C2)=C1)NC1=NC=C(C2=NC=CC=N2)C=N1,PV-009541856743,M
PV-008600996491,-2547188.25,NC1=NN(CC(=O)NCC2=NC=CC=C2C2=CC=C(F)C=C2)C(C2=CC=CC=C2)=C1,PV-008600996491,M
PV-007155184629,-2544723.75,O=C(NC(C(=O)C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=NN1C1=CC=NC=C1,PV-007155184629,M
PV-008318882047,-2540884.5,COC1=CC=C(NC(=O)C2=CNC(=O)C3=CC=CN=C23)C(OCC2=CC=CC=C2)=C1,PV-008318882047,M
PV-008773542019,-2540504.75,NC(=O)C1=C(NC(=O)C2=CC(C3=C(F)C=C(F)C=C3F)=NO2)C2=CC=CC=C2O1,PV-008773542019,M
PV-009304281810,-2539477.25,O=C(N=S(=O)(C1=CC=CC=C1)C1=CC=NC=C1)C(C1=CC=CC=C1)N1C=CC=N1,PV-009304281810,S
PV-007849765263,-2536886.5,COC1=CC=C(NC(=O)C2=CN=C3C(=O)NN=CC3=C2)C=C1C(=O)C1=CC=CC=C1,PV-007849765263,M
Z1119837666,-2536577.0,NC(=O)CN(CC(=O)C1=CNC2=CC=CC=C12)CC1=CC=C(C2=CC=CC=C2)C=C1,Z1119837666,S
